RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,2000,50,50,20,15,0.1,0,18,0
1,0,2000,50,50,20,15,0.25,0,69,8
2,0,2000,50,50,20,15,0.5,0,137,1
3,1,2000,50,50,20,15,0.1,0,24,0
4,1,2000,50,50,20,15,0.25,0,51,3
5,1,2000,50,50,20,15,0.5,0,145,2
6,2,2000,50,50,20,15,0.1,0,24,5
7,2,2000,50,50,20,15,0.25,0,100,5
8,2,2000,50,50,20,15,0.5,0,165,4
