RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,2000,50,50,20,5,0.1,0,25,8
1,0,2000,50,50,20,5,0.25,0,47,0
2,0,999,50,50,20,5,0.5,0,0,42
3,1,2000,50,50,20,5,0.1,0,18,18
4,1,999,50,50,20,5,0.25,0,0,4
5,1,999,50,50,20,5,0.5,0,0,33
6,2,2000,50,50,20,5,0.1,0,30,0
7,2,999,50,50,20,5,0.25,0,0,35
8,2,2000,50,50,20,5,0.5,0,143,0
