RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,2000,50,50,20,25,0.1,0,18,2
1,0,2000,50,50,20,25,0.25,0,71,11
2,0,2000,50,50,20,25,0.5,0,164,0
3,1,2000,50,50,20,25,0.1,0,17,4
4,1,2000,50,50,20,25,0.25,0,74,0
5,1,2000,50,50,20,25,0.5,0,189,6
6,2,2000,50,50,20,25,0.1,0,27,4
7,2,2000,50,50,20,25,0.25,0,102,6
8,2,2000,50,50,20,25,0.5,0,180,0
