RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,1360,50,50,20,15,0.1,15,0,3
1,0,999,50,50,20,15,0.25,15,0,22
2,0,2000,50,50,20,15,0.5,15,45,22
3,1,2000,50,50,20,15,0.1,15,1,14
4,1,2000,50,50,20,15,0.25,15,36,17
5,1,2000,50,50,20,15,0.5,15,91,24
6,2,2000,50,50,20,15,0.1,15,10,6
7,2,2000,50,50,20,15,0.25,15,38,4
8,2,2000,50,50,20,15,0.5,15,84,12
