RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,1241,50,50,20,25,0.1,25,0,19
1,0,1674,50,50,20,25,0.25,25,0,33
2,0,2000,50,50,20,25,0.5,25,44,25
3,1,626,50,50,20,25,0.1,25,0,3
4,1,2000,50,50,20,25,0.25,25,12,18
5,1,2000,50,50,20,25,0.5,25,67,18
6,2,759,50,50,20,25,0.1,25,0,4
7,2,2000,50,50,20,25,0.25,25,33,24
8,2,2000,50,50,20,25,0.5,25,65,17
