RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,92,50,50,10,25,0.1,25,0,0
1,0,100,50,50,10,25,0.25,25,0,9
2,0,309,50,50,10,25,0.5,25,0,7
3,1,321,50,50,10,25,0.1,25,0,4
4,1,127,50,50,10,25,0.25,25,0,6
5,1,603,50,50,10,25,0.5,25,0,8
6,2,91,50,50,10,25,0.1,25,0,4
7,2,127,50,50,10,25,0.25,25,0,8
8,2,517,50,50,10,25,0.5,25,0,1
