RunId,iteration,Step,height,width,radius,stoats,food_density,traps,Stoats,Food
0,0,496,50,50,20,15,0.1,30,0,2
1,0,999,50,50,20,15,0.25,30,0,18
2,0,999,50,50,20,15,0.5,30,0,46
3,1,905,50,50,20,15,0.1,30,0,0
4,1,2000,50,50,20,15,0.25,30,23,8
5,1,2000,50,50,20,15,0.5,30,44,38
6,2,289,50,50,20,15,0.1,30,0,12
7,2,2000,50,50,20,15,0.25,30,16,20
8,2,999,50,50,20,15,0.5,30,0,48
